Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),Context,,,,,,,,
1.88,10.92,13.04,10.01,11.22,0,56288964,1608,373,299,not valid frame,1,23341,2844784
1.89,10.68,10.94,7.97,12.28,0,56289012,1773,375,299,not valid frame,1,23341,2845392
1.9,10.63,10.67,7.6,11.17,0,56289060,1609,349,299,not valid frame,1,23341,2020
1.91,10.55,10.53,7.11,10.72,0,56289060,1565,331,299,not valid frame,1,23341,1971
1.92,10.85,10.71,7.08,10.58,0,56289060,1487,306,299,not valid frame,1,23341,1890
1.93,10.77,10.88,6.82,10.6,0,56289060,1431,0,299,not valid frame,1,23341,1824
1.94,10.71,10.69,6.76,10.69,0,56289060,1345,281,299,not valid frame,1,23341,1742
1.95,12.22,10.77,6.68,10.85,0,56289060,1279,273,299,not valid frame,1,23341,1663
1.97,10.76,12.19,6.36,10.74,0,56289060,1267,0,299,not valid frame,1,23341,1654
1.98,10.82,10.69,6.56,12.14,0,56289060,1239,263,299,not valid frame,1,23341,1625
1.99,10.91,11.04,6.53,10.69,0,56288484,1230,261,299,not valid frame,1,23341,1607
2,10.61,10.63,6.36,11.03,0,56288484,1210,0,299,not valid frame,1,23341,1584
2.01,10.5,10.51,6.4,10.67,0,56288484,1207,0,299,not valid frame,1,23341,1583
2.02,10.43,10.5,6.47,10.56,0,56288484,1198,246,299,not valid frame,1,23341,1579
2.03,10.41,10.44,6.52,10.42,0,56288484,1184,243,299,not valid frame,1,23341,1564
2.04,10.36,10.4,6.53,10.14,0,56288484,1169,0,299,not valid frame,1,23341,1546
2.05,13.44,11.07,6.52,10.61,0,56288484,1150,0,299,not valid frame,1,23341,1527
2.06,10.49,12.68,6.32,11.16,0,56288484,1144,0,299,not valid frame,1,23341,1524
2.07,10.38,10.47,6.14,12.62,0,56288484,1144,0,299,not valid frame,1,23341,1524
2.08,11.67,11.05,6.06,10.09,0,56288484,1135,226,299,not valid frame,1,23341,1508
2.1,10.53,11.06,6.29,11.44,0,56288484,1121,224,299,not valid frame,1,23341,1493
2.11,10.84,10.8,6.4,11.05,0,56288484,1110,0,299,not valid frame,1,23341,1479
2.12,10.57,10.56,6.31,10.72,0,56288484,1098,223,299,not valid frame,1,23341,1466
2.13,10.41,10.56,6.25,10.69,0,56288484,1145,221,299,not valid frame,1,23341,1533
2.14,10.83,10.89,6.45,10.47,0,56288676,1093,219,299,not valid frame,1,23341,1467
2.15,10.61,10.5,6.33,10.96,0,56288772,1085,0,299,not valid frame,1,23341,1460
2.16,10.46,10.5,6.47,10.55,0,56288772,1085,0,299,not valid frame,1,23341,1462
2.17,10.47,10.46,6.36,10.45,0,56288772,1076,216,299,not valid frame,1,23341,1447
2.18,10.39,10.46,6.31,10.43,0,56288772,1076,0,299,not valid frame,1,23341,1447
