Timestamp=ms,GPU temperature=°C,GPU usage=%,Memory usage=MB,Core clock=MHz,Memory clock=MHz,Power=W,CPU1 temperature=°C,CPU1 usage=%,CPU2 usage=%,CPU3 usage=%,CPU4 usage=%,CPU5 usage=%,CPU6 usage=%,CPU7 usage=%,CPU8 usage=%,CPU9 usage=%,CPU10 usage=%,CPU11 usage=%,CPU12 usage=%,CPU13 usage=%,CPU14 usage=%,CPU15 usage=%,CPU16 usage=%,CPU usage=%,CPU1 clock=MHz,CPU2 clock=MHz,CPU3 clock=MHz,CPU4 clock=MHz,CPU5 clock=MHz,CPU6 clock=MHz,CPU7 clock=MHz,CPU8 clock=MHz,CPU9 clock=MHz,CPU10 clock=MHz,CPU11 clock=MHz,CPU12 clock=MHz,CPU13 clock=MHz,CPU14 clock=MHz,CPU15 clock=MHz,CPU16 clock=MHz,CPU clock=MHz,RAM usage=MB,Framerate=FPS,Frametime=ms
10129,71,97,4310.855,1518,945,240,66.125,15.625,2.235174E-06,34.375,2.235174E-06,25,4.687502,20.3125,6.250002,7.812502,1.562502,9.375002,9.375002,9.375002,3.125002,2.235174E-06,9.375002,9.765626,3350,3350,3350,3350,3350,3350,3350,3350,2200,2200,2200,2200,2200,2200,2200,2200,3350,5126,1544,16.009
10437,71,97,4310.855,1518,945,240,66.125,15.625,2.235174E-06,34.375,2.235174E-06,25,4.687502,20.3125,6.250002,7.812502,1.562502,9.375002,9.375002,9.375002,3.125002,2.235174E-06,9.375002,9.765626,3350,3350,3350,3350,3350,3350,3350,3350,2200,2200,2200,2200,2200,2200,2200,2200,3350,5126,1544,16.009
10744,71,99,4599.98,1486,945,241,65.375,31.25,3.125002,20.3125,3.125002,17.1875,17.1875,17.1875,12.5,21.875,3.125002,18.75,3.125002,18.75,3.125002,1.562502,17.1875,13.08594,2050,2050,4100,4100,2050,2050,2050,2050,2200,2200,2200,2200,2200,2200,2200,2200,4100,5136,66.9,15.585
11052,71,99,4599.98,1486,945,241,65.375,31.25,3.125002,20.3125,3.125002,17.1875,17.1875,17.1875,12.5,21.875,3.125002,18.75,3.125002,18.75,3.125002,1.562502,17.1875,13.08594,2050,2050,4100,4100,2050,2050,2050,2050,2200,2200,2200,2200,2200,2200,2200,2200,4100,5136,66.9,15.585
11359,71,99,4599.98,1486,945,241,65.375,31.25,3.125002,20.3125,3.125002,17.1875,17.1875,17.1875,12.5,21.875,3.125002,18.75,3.125002,18.75,3.125002,1.562502,17.1875,13.08594,2050,2050,4100,4100,2050,2050,2050,2050,2200,2200,2200,2200,2200,2200,2200,2200,4100,5136,66.9,15.585
11668,71,99,4599.98,1486,945,241,65.375,31.25,3.125002,20.3125,3.125002,17.1875,17.1875,17.1875,12.5,21.875,3.125002,18.75,3.125002,18.75,3.125002,1.562502,17.1875,13.08594,2050,2050,4100,4100,2050,2050,2050,2050,2200,2200,2200,2200,2200,2200,2200,2200,4100,5136,66.9,15.585
11980,71,99,4865.016,1477,945,241,64.125,20.3125,2.235174E-06,32.8125,0,17.1875,25,14.0625,1.562502,18.75,4.687502,15.625,2.235174E-06,18.75,4.687502,3.125002,14.0625,11.91406,2062.5,2062.5,4125,4125,2062.5,2062.5,2062.5,2062.5,2200,2200,2200,2200,2200,2200,2200,2200,4125,5137,67.8,15.305
12288,71,99,4865.016,1477,945,241,64.125,20.3125,2.235174E-06,32.8125,0,17.1875,25,14.0625,1.562502,18.75,4.687502,15.625,2.235174E-06,18.75,4.687502,3.125002,14.0625,11.91406,2062.5,2062.5,4125,4125,2062.5,2062.5,2062.5,2062.5,2200,2200,2200,2200,2200,2200,2200,2200,4125,5137,67.8,15.305
12599,71,99,4865.016,1477,945,241,64.125,20.3125,2.235174E-06,32.8125,0,17.1875,25,14.0625,1.562502,18.75,4.687502,15.625,2.235174E-06,18.75,4.687502,3.125002,14.0625,11.91406,2062.5,2062.5,4125,4125,2062.5,2062.5,2062.5,2062.5,2200,2200,2200,2200,2200,2200,2200,2200,4125,5137,67.8,15.305
12908,71,99,5081.859,1475,945,240,62.75,21.875,1.562502,20.3125,3.125002,12.5,28.125,12.5,4.687502,12.5,4.687502,14.0625,1.562502,14.0625,6.250002,4.687502,14.0625,11.03516,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5124,66.3,15.698
13217,71,99,5081.859,1475,945,240,62.75,21.875,1.562502,20.3125,3.125002,12.5,28.125,12.5,4.687502,12.5,4.687502,14.0625,1.562502,14.0625,6.250002,4.687502,14.0625,11.03516,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5124,66.3,15.698
13529,71,99,5081.859,1475,945,240,62.75,21.875,1.562502,20.3125,3.125002,12.5,28.125,12.5,4.687502,12.5,4.687502,14.0625,1.562502,14.0625,6.250002,4.687502,14.0625,11.03516,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5124,66.3,15.698
13840,71,99,5298.703,1476,945,241,61.25,21.875,3.125002,46.875,1.562502,17.1875,23.4375,25,9.375002,25,6.250002,25,4.687502,23.4375,2.235174E-06,1.562502,25,16.21094,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5135,63.4,16.187
14152,71,99,5298.703,1476,945,241,61.25,21.875,3.125002,46.875,1.562502,17.1875,23.4375,25,9.375002,25,6.250002,25,4.687502,23.4375,2.235174E-06,1.562502,25,16.21094,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5135,63.4,16.187
14461,71,99,5298.703,1476,945,241,61.25,21.875,3.125002,46.875,1.562502,17.1875,23.4375,25,9.375002,25,6.250002,25,4.687502,23.4375,2.235174E-06,1.562502,25,16.21094,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5135,63.4,16.187
14770,71,99,5515.547,1478,945,240,59.75,21.875,3.125002,39.0625,1.562502,26.5625,17.1875,26.5625,3.125002,20.3125,2.235174E-06,20.3125,4.687502,26.5625,6.250002,1.562502,17.1875,14.74609,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5128,62.3,16.737
15082,71,99,5515.547,1478,945,240,59.75,21.875,3.125002,39.0625,1.562502,26.5625,17.1875,26.5625,3.125002,20.3125,2.235174E-06,20.3125,4.687502,26.5625,6.250002,1.562502,17.1875,14.74609,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5128,62.3,16.737
15395,71,99,5515.547,1478,945,240,59.75,21.875,3.125002,39.0625,1.562502,26.5625,17.1875,26.5625,3.125002,20.3125,2.235174E-06,20.3125,4.687502,26.5625,6.250002,1.562502,17.1875,14.74609,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5128,62.3,16.737
15706,72,98,5756.488,1477,945,239,59.5,20.3125,6.250002,46.875,7.812502,18.75,23.4375,23.4375,3.125002,17.1875,4.687502,23.4375,3.125002,14.0625,3.125002,1.562502,17.1875,14.64844,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5150,68.6,16.609
16018,72,98,5756.488,1477,945,239,59.5,20.3125,6.250002,46.875,7.812502,18.75,23.4375,23.4375,3.125002,17.1875,4.687502,23.4375,3.125002,14.0625,3.125002,1.562502,17.1875,14.64844,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5150,68.6,16.609
16328,72,98,5756.488,1477,945,239,59.5,20.3125,6.250002,46.875,7.812502,18.75,23.4375,23.4375,3.125002,17.1875,4.687502,23.4375,3.125002,14.0625,3.125002,1.562502,17.1875,14.64844,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,5150,68.6,16.609
