Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),Context,,,,,,,,
25,9.67,9.66,2.76,9.58,0,,,,,,,,
50,10.02,10.02,2.97,10.05,0,,,,,,,,
75,10.47,10.47,3.32,10.57,0,,,,,,,,
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),Context,DrawPrimitiveCalls,MeshDrawCalls,LastRendered,LightsInScene,ShadowedLight,UnshadowedLight,StaticMeshTriangles,Triangles
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
1.13,8.94,8.81,2.32,8.58,0,361,68,0,201,not valid frame,not valid frame,185078,199413
1.14,8.34,8.85,2.23,8.47,0,361,68,45,201,not valid frame,not valid frame,185078,199413
1.15,8.46,8.24,2.25,9.1,0,361,68,0,201,not valid frame,not valid frame,185078,199413
1.16,8.59,8.48,2.29,8.28,0,363,68,0,201,not valid frame,not valid frame,185078,199437
1.16,8.92,8.74,2.24,8.6,0,360,68,45,201,not valid frame,not valid frame,185078,199401
1.17,8.53,8.86,2.3,8.43,0,361,68,45,201,not valid frame,not valid frame,185078,199413
1.18,8.85,8.54,2.32,8.89,0,364,68,0,201,not valid frame,not valid frame,185078,199449
1.19,8.56,8.84,2.24,8.6,0,364,68,45,201,not valid frame,not valid frame,185078,199449
1.2,8.84,8.5,2.44,8.95,0,362,68,45,201,not valid frame,not valid frame,185078,199425
1.21,8.97,9.2,2.3,8.52,0,364,68,45,201,not valid frame,not valid frame,185078,199449
1.22,8.94,8.59,2.32,8.66,0,360,68,45,201,not valid frame,not valid frame,185078,199401
1.23,8.64,9.02,2.26,9.05,0,361,68,45,201,not valid frame,not valid frame,185078,199413
1.24,8.44,8.56,2.27,8.98,0,361,68,45,201,not valid frame,not valid frame,185078,199419
1.24,8.55,8.41,2.21,8.6,0,362,68,0,201,not valid frame,not valid frame,185078,199431
1.25,8.67,8.56,2.24,8.59,0,360,68,45,201,not valid frame,not valid frame,185078,199407
1.26,8.56,8.82,2.35,8.29,0,361,68,45,201,not valid frame,not valid frame,185078,199419
1.27,8.57,8.61,2.25,8.86,0,361,68,0,201,not valid frame,not valid frame,185078,199419
1.28,8.34,8.36,2.22,8.5,0,361,68,0,201,not valid frame,not valid frame,185078,199419
1.29,9.01,8.38,2.24,8.58,0,361,68,45,201,not valid frame,not valid frame,185078,199419
1.3,8.76,9.13,2.27,8.68,0,361,68,45,201,not valid frame,not valid frame,185078,199419
1.3,8.69,8.67,2.26,8.62,0,361,68,45,201,not valid frame,not valid frame,185078,199419
1.31,8.55,8.68,2.28,9.3,0,361,68,0,201,not valid frame,not valid frame,185078,199419
1.32,8.68,8.46,2.33,8.28,0,360,68,45,201,not valid frame,not valid frame,185078,199407
1.33,8.6,8.81,2.38,9.04,0,360,68,45,201,not valid frame,not valid frame,185078,199407
1.34,8.41,8.54,2.3,7.94,0,362,68,45,201,not valid frame,not valid frame,185078,199431
1.35,8.45,8.38,2.21,8.86,0,362,68,45,201,not valid frame,not valid frame,185078,199431
1.36,8.69,8.57,2.23,8.32,0,361,68,45,201,not valid frame,not valid frame,185078,199419
1.36,8.69,8.69,2.31,8.6,0,360,68,45,201,not valid frame,not valid frame,185078,199407
1.37,8.65,8.67,2.25,8.48,0,361,68,0,201,not valid frame,not valid frame,185078,199419
1.38,8.72,8.61,2.29,8.74,0,362,68,45,201,not valid frame,not valid frame,185078,199433
1.39,8.55,8.74,2.26,8.62,0,360,68,0,201,not valid frame,not valid frame,185078,199409
1.4,8.58,8.4,2.28,8.84,0,364,68,45,201,not valid frame,not valid frame,185078,199455
1.41,8.53,8.6,2.21,8.5,0,363,68,0,201,not valid frame,not valid frame,185078,199445
1.42,8.47,8.56,2.24,8.47,0,361,68,45,201,not valid frame,not valid frame,185078,199419
1.42,8.33,8.55,2.21,8.51,0,360,68,45,201,not valid frame,not valid frame,185078,199409
1.43,8.62,8.2,2.19,8.57,0,362,68,45,201,not valid frame,not valid frame,185078,199431
1.44,8.39,8.6,2.31,8.39,0,363,68,45,201,not valid frame,not valid frame,185078,199443
1.45,8.82,8.49,2.29,8.6,0,365,68,0,201,not valid frame,not valid frame,185078,199467
1.46,8.4,8.86,2.34,8.18,0,361,68,45,201,not valid frame,not valid frame,185078,199421
1.47,8.33,8.29,2.23,8.94,0,363,68,45,201,not valid frame,not valid frame,185078,199443
1.48,8.33,8.28,2.28,8.4,0,363,68,0,201,not valid frame,not valid frame,185078,199443
1.48,8.33,8.21,2.2,8.43,0,362,68,0,201,not valid frame,not valid frame,185078,199431
1.49,8.33,8.39,2.17,7.97,0,362,68,0,201,not valid frame,not valid frame,185078,199431
1.5,8.33,8.24,2.27,8.52,0,361,68,0,201,not valid frame,not valid frame,185078,199419
1.51,8.33,8.3,2.24,8.37,0,362,68,0,201,not valid frame,not valid frame,185078,199431
1.52,8.37,8.31,2.38,8.42,0,361,68,0,201,not valid frame,not valid frame,185078,199419
